id,modulo_id,subtema,tema,nivel,tipo,pregunta,opcion_a,opcion_b,opcion_c,opcion_d,respuesta_correcta,explicacion,formula,activo,created_at
104,9,interes,Cálculo de Monto Compuesto,intermedio,opcion_multiple,"Con la misma inversión ($10,000 al 12% por 2 años) pero interés compuesto anual, ¿cuál es el monto?","$12,000","$12,400","$12,544","$12,600",c,"M = C(1+i)^n = 10,000(1.12)^2 = 10,000 × 1.2544 = $12,544. El compuesto genera $144 más que el simple.",M = C(1+i)^n,true,2026-02-01 17:28:06.464796
105,9,interes,Tasa Efectiva Anual,avanzado,opcion_multiple,Una tasa nominal del 24% capitalizable mensualmente equivale a una TEA de:,24%,26.82%,26.08%,25%,b,TEA = (1 + TNA/m)^m - 1 = (1 + 0.24/12)^12 - 1 = (1.02)^12 - 1 = 1.2682 - 1 = 26.82%,TEA = (1 + TNA/m)^m - 1,true,2026-02-01 17:28:06.464796
106,9,descuento,Valor Presente,basico,opcion_multiple,¿Qué representa el Valor Presente?,El valor futuro de una inversión,El valor hoy de un flujo futuro,La suma de todos los flujos,El interés acumulado,b,"El Valor Presente (VP) es el valor HOY de una cantidad que se recibirá o pagará en el FUTURO, descontada a una tasa determinada.",VP = VF / (1+i)^n,true,2026-02-01 17:28:06.464796
107,9,descuento,Cálculo de Valor Presente,intermedio,opcion_multiple,"¿Cuánto vale hoy un pago de $5,000 que recibirás en 3 años si la tasa es 8%?","$3,969","$4,000","$5,000","$6,298",a,"VP = VF/(1+i)^n = 5,000/(1.08)^3 = 5,000/1.2597 = $3,969.16",VP = VF / (1+i)^n,true,2026-02-01 17:28:06.464796
108,9,descuento,Descuento Comercial,basico,opcion_multiple,¿Qué es el descuento comercial?,Un descuento por pronto pago,La diferencia entre valor nominal y valor actual al pagar anticipadamente,Un tipo de interés simple,Una comisión bancaria,b,El descuento comercial es la reducción aplicada a un documento (pagaré) cuando se cobra ANTES de su vencimiento. Se calcula sobre el valor nominal.,D = M × d × t,true,2026-02-01 17:28:06.464796
109,9,descuento,Ecuaciones de Valor,avanzado,opcion_multiple,¿Qué es una ecuación de valor en matemáticas financieras?,Una fórmula para calcular intereses,Una igualdad donde suma de deudas = suma de pagos en fecha focal,Una ecuación cuadrática,Un balance general,b,"La ecuación de valor permite comparar obligaciones financieras trasladándolas a una FECHA FOCAL común, donde la suma de deudas debe igualar la suma de pagos propuestos.",Σ Deudas en FF = Σ Pagos en FF,true,2026-02-01 17:28:06.464796
110,9,descuento,Fecha Focal,intermedio,opcion_multiple,¿Por qué se usa una fecha focal en reestructuración de deudas?,Para simplificar los cálculos,Porque el dinero tiene diferente valor en diferentes momentos,Es un requisito legal,Para evitar pagar intereses,b,"La fecha focal permite comparar ""manzanas con manzanas"": al trasladar todas las obligaciones a un mismo punto en el tiempo, se pueden comparar correctamente considerando el valor temporal del dinero.",Permite comparar valores en el tiempo,true,2026-02-01 17:28:06.464796
111,9,tir,Tasa Interna de Retorno,basico,opcion_multiple,¿Qué es la Tasa Interna de Retorno (TIR)?,La tasa de inflación,La tasa que hace VAN = 0,La tasa de impuestos,La tasa bancaria,b,La TIR es la tasa de descuento que hace que el VAN de un proyecto sea exactamente igual a cero. Representa la rentabilidad real del proyecto.,TIR: VAN = 0,true,2026-02-01 17:28:06.464796
112,9,tir,Regla de Decisión TIR,intermedio,opcion_multiple,"Si la TIR de un proyecto es 15% y el costo de capital es 10%, ¿qué decisión tomar?",Rechazar el proyecto,Aceptar el proyecto,Es indiferente,Falta información,b,"Si TIR > Costo de Capital, el proyecto genera un rendimiento superior al costo de financiamiento, por lo tanto ACEPTAR. TIR 15% > 10% → Aceptar.",Si TIR > k → Aceptar,true,2026-02-01 17:28:06.464796
113,9,tir,Limitaciones de la TIR,avanzado,opcion_multiple,¿Cuándo puede dar problemas la TIR como criterio de decisión?,Cuando el VAN es positivo,Cuando hay flujos de caja no convencionales (múltiples cambios de signo),Cuando la inversión es pequeña,Nunca tiene problemas,b,"La TIR puede dar múltiples soluciones o ninguna cuando los flujos de caja cambian de signo más de una vez (ej: inversión, flujos positivos, luego costos de cierre).",Problemas con flujos no convencionales,true,2026-02-01 17:28:06.464796
114,9,amortizacion,Amortización,basico,opcion_multiple,¿Qué es la amortización de una deuda?,El interés de un préstamo,El proceso de extinción gradual de una deuda mediante pagos periódicos,Un tipo de inversión,El capital inicial de un préstamo,b,"La amortización es el proceso financiero de pagar una deuda gradualmente mediante cuotas que incluyen capital e intereses, hasta liquidarla completamente.",Pago gradual de deuda,true,2026-02-01 17:28:06.464796
115,9,amortizacion,Métodos de Amortización,intermedio,opcion_multiple,¿Cuál es la diferencia entre la Regla Comercial y la Regla USAR?,Son idénticas,"En la USAR cada pago cubre primero intereses, el excedente reduce capital",La Comercial es más cara para el deudor,La USAR no considera intereses,b,"En la Regla USAR (United States Rule), cada pago parcial cubre PRIMERO los intereses devengados y el excedente reduce el capital. Es más onerosa para el deudor que la Regla Comercial.","USAR: intereses primero, luego capital",true,2026-02-01 17:28:06.464796
116,9,amortizacion,Sistema Francés,avanzado,opcion_multiple,"En un préstamo de cuota fija (sistema francés), ¿cómo varían intereses y capital con el tiempo?",Ambos permanecen constantes,Los intereses aumentan y el capital disminuye,Los intereses disminuyen y el capital aumenta,Ambos disminuyen,c,"En el sistema francés (cuota fija), al inicio la mayor parte de la cuota son INTERESES. Conforme se paga, la porción de CAPITAL aumenta y los intereses disminuyen, porque se calculan sobre saldo pendiente.","Cuota fija: ↓Intereses, ↑Capital",true,2026-02-01 17:28:06.464796
117,9,evaluacion,Período de Recuperación,basico,opcion_multiple,¿Qué es el período de recuperación (payback)?,El tiempo para que el VAN sea positivo,El tiempo para recuperar la inversión inicial,El período de vida del proyecto,El tiempo de construcción,b,"El período de recuperación o payback es el tiempo necesario para que los flujos acumulados igualen la inversión inicial. Mide liquidez, no rentabilidad.",Tiempo para recuperar inversión,true,2026-02-01 17:28:06.464796
118,9,evaluacion,Limitaciones del Payback,intermedio,opcion_multiple,¿Cuál es la principal crítica al período de recuperación simple?,Es muy complejo de calcular,Ignora los flujos después del payback y el valor del dinero en el tiempo,Siempre da resultados negativos,Solo sirve para proyectos pequeños,b,"El payback simple NO considera: 1) flujos después de recuperar la inversión, 2) el valor temporal del dinero. Un proyecto con payback rápido puede ser peor que uno lento si este genera más flujos después.",Ignora flujos post-recuperación,true,2026-02-01 17:28:06.464796
119,9,evaluacion,Índice de Rentabilidad,avanzado,opcion_multiple,¿Qué es el Índice de Rentabilidad (IR)?,IR = VAN / Inversión,IR = VP Flujos / Inversión Inicial,IR = TIR / Costo de Capital,IR = Beneficio / Costo,b,"El Índice de Rentabilidad = VP de Flujos / Inversión Inicial. Si IR > 1, el proyecto es rentable (equivale a VAN > 0). Útil para comparar proyectos de diferente escala.",IR = VP Flujos / Inversión,true,2026-02-01 17:28:06.464796
120,9,costo_capital,Costo de Capital,basico,opcion_multiple,¿Qué representa el costo de capital de una empresa?,El costo de producción,El rendimiento mínimo que debe generar un proyecto para ser aceptable,El costo de los empleados,El costo de publicidad,b,"El costo de capital (k) es la tasa de rendimiento mínima requerida por los inversionistas para financiar proyectos. Es la ""valla"" que debe superar cualquier proyecto.",k = rendimiento mínimo requerido,true,2026-02-01 17:28:06.464796
121,9,costo_capital,WACC,intermedio,opcion_multiple,Una empresa tiene 60% deuda al 8% y 40% capital propio al 15%. ¿Cuál es su WACC aproximado antes de impuestos?,10.6%,11.5%,12%,8%,a,WACC = (Wd × kd) + (We × ke) = (0.60 × 8%) + (0.40 × 15%) = 4.8% + 6% = 10.8% ≈ 10.6%,WACC = Σ(Wi × ki),true,2026-02-01 17:28:06.464796
122,9,van,Componentes del VAN,basico,opcion_multiple,¿Qué componentes se necesitan para calcular el VAN?,Solo la inversión inicial,"Flujos de caja, tasa de descuento e inversión inicial",Solo los ingresos,El estado de resultados,b,"Para calcular el VAN necesitamos: 1) Inversión inicial, 2) Flujos de caja esperados, 3) Tasa de descuento (costo de capital), 4) Horizonte temporal del proyecto.","VAN requiere: Io, Ft, k, n",true,2026-02-01 17:28:06.464796
123,9,van,VAN Anual Equivalente,intermedio,opcion_multiple,"Si dos proyectos mutuamente excluyentes tienen diferente vida útil, ¿cómo compararlos?",Comparar VAN directamente,Usar el VAN Anual Equivalente (VANE),Elegir el de menor inversión,No se pueden comparar,b,"Cuando los proyectos tienen diferente vida, se usa el VAN Anual Equivalente (VANE) que convierte el VAN total en una anualidad equivalente, permitiendo comparación justa.",VANE para proyectos con diferente vida,true,2026-02-01 17:28:06.464796
124,9,riesgo,Relación Riesgo-Rentabilidad,basico,opcion_multiple,¿Qué relación existe entre riesgo y rentabilidad?,Son independientes,"A mayor riesgo, mayor rentabilidad esperada","A mayor riesgo, menor rentabilidad",Solo el riesgo importa,b,La relación riesgo-rentabilidad es directa: los inversionistas exigen mayor rendimiento para compensar mayor riesgo. Es el principio fundamental de las finanzas.,Mayor riesgo → Mayor rentabilidad esperada,true,2026-02-01 17:28:06.464796
125,9,riesgo,Análisis de Escenarios,intermedio,opcion_multiple,¿Qué es el análisis de escenarios?,Evaluar solo el mejor caso,"Evaluar el VAN bajo diferentes combinaciones de variables (pesimista, base, optimista)",Ignorar la incertidumbre,Un tipo de simulación,b,"El análisis de escenarios evalúa el proyecto bajo diferentes supuestos combinados: escenario pesimista, base y optimista. Mejora el análisis de sensibilidad al combinar variables.","3 escenarios: pesimista, base, optimista",true,2026-02-01 17:28:06.464796
126,9,interes,Tasa de Interés,basico,opcion_multiple,¿Qué representa la tasa de interés?,El tiempo del préstamo,El precio o costo del dinero en el tiempo,La cantidad prestada,El número de pagos,b,"La tasa de interés (i) representa el PRECIO del dinero en el tiempo, es decir, cuánto cuesta usar dinero ajeno o cuánto se gana por prestarlo.",i = costo/precio del dinero,true,2026-02-01 17:28:06.464796
127,9,interes,Frecuencia de Capitalización,avanzado,opcion_multiple,¿Cuántas capitalizaciones tiene una tasa trimestral capitalizable mensualmente?,3 al año,4 al año,12 al año,36 al año,c,"Si la tasa se capitaliza MENSUALMENTE, hay 12 capitalizaciones al año, independientemente de que la tasa se exprese trimestral. La frecuencia de capitalización es mensual = 12/año.",m = 12 para capitalización mensual,true,2026-02-01 17:28:06.464796
128,9,descuento,Tipos de Descuento,avanzado,opcion_multiple,"El descuento racional y el comercial, ¿sobre qué base se calculan respectivamente?",Ambos sobre valor nominal,"Racional sobre VP, Comercial sobre VN",Ambos sobre valor presente,"Comercial sobre VP, Racional sobre VN",b,"El descuento RACIONAL se calcula sobre el valor presente (matemáticamente exacto). El descuento COMERCIAL se calcula sobre el valor nominal (más sencillo, favorece al banco).",Racional: sobre VP; Comercial: sobre VN,true,2026-02-01 17:28:06.464796
129,9,tir,Interpretación de TIR,basico,opcion_multiple,"Si un proyecto tiene TIR = 8% y el costo de capital es 12%, ¿qué indica?",El proyecto es muy rentable,El proyecto no alcanza el rendimiento mínimo requerido,Hay que recalcular,El proyecto es indiferente,b,TIR (8%) < Costo de Capital (12%) significa que el proyecto rinde menos de lo que cuesta financiarlo. El proyecto destruye valor y debe RECHAZARSE.,TIR < k → Rechazar,true,2026-02-01 17:28:06.464796
130,9,evaluacion,Razón Beneficio-Costo,basico,opcion_multiple,¿Qué mide la razón beneficio-costo?,La utilidad neta,La relación entre el valor presente de beneficios y costos,El margen de ganancia,El período de recuperación,b,"La razón B/C compara el VP de los beneficios con el VP de los costos. Si B/C > 1, los beneficios superan los costos y el proyecto es viable.",B/C = VP Beneficios / VP Costos,true,2026-02-01 17:28:06.464796
131,9,flujos,Flujos Incrementales,basico,opcion_multiple,¿Qué son los flujos de caja incrementales?,Los flujos totales de la empresa,Los flujos que CAMBIAN debido al proyecto,Los flujos históricos,Los flujos de competidores,b,Los flujos incrementales son los flujos que CAMBIAN como resultado de aceptar el proyecto. Solo los flujos que el proyecto genera o evita son relevantes para la decisión.,Solo flujos que cambian con el proyecto,true,2026-02-01 17:28:06.464796
132,9,flujos,Costos Hundidos,intermedio,opcion_multiple,¿Los costos hundidos deben incluirse en la evaluación de proyectos?,"Sí, siempre","No, porque ya ocurrieron y no pueden recuperarse",Solo si son grandes,Depende del proyecto,b,Los costos hundidos (sunk costs) son irrecuperables independientemente de la decisión futura. NO deben incluirse porque no son flujos incrementales; la decisión no los afecta.,Sunk costs: NO incluir,true,2026-02-01 17:28:06.464796
133,9,flujos,Costo de Oportunidad,avanzado,opcion_multiple,¿Qué es el costo de oportunidad en evaluación de proyectos?,El costo de los materiales,El beneficio sacrificado al no usar recursos en su mejor alternativa,El costo de financiamiento,El costo de mano de obra,b,"El costo de oportunidad es el valor de la mejor alternativa NO elegida. Si usas un terreno propio para el proyecto, debes incluir como costo lo que ganarías vendiéndolo o rentándolo.",Beneficio de la mejor alternativa sacrificada,true,2026-02-01 17:28:06.464796
134,2,postulados,Postulados Básicos NIF,basico,opcion_multiple,¿Qué establece el postulado de Sustancia Económica?,La forma legal prevalece sobre la realidad,La realidad económica prevalece sobre la forma jurídica,Solo importan los documentos legales,La contabilidad es opcional,b,El postulado de SUSTANCIA ECONÓMICA establece que debe prevalecer la realidad económica de las transacciones sobre su forma legal o jurídica. Esencia sobre forma.,Sustancia > Forma,true,2026-02-01 17:28:06.464796
135,2,postulados,Postulados Básicos NIF,basico,opcion_multiple,¿Qué significa el postulado de Negocio en Marcha?,La empresa cerrará pronto,La entidad tiene existencia permanente en un horizonte ilimitado,El negocio está en quiebra,Solo aplica a empresas grandes,b,"NEGOCIO EN MARCHA asume que la entidad continuará operando indefinidamente, sin intención de liquidar o reducir sustancialmente sus operaciones.",Continuidad operativa asumida,true,2026-02-01 17:28:06.464796
136,2,postulados,Postulados Básicos NIF,intermedio,opcion_multiple,¿Cuándo se reconoce una transacción según el postulado de Devengación Contable?,Cuando se cobra o paga efectivo,Cuando la transacción afecta económicamente a la entidad,Cuando el contador decide,Al final del año fiscal,b,"La DEVENGACIÓN CONTABLE establece que las transacciones se reconocen cuando afectan económicamente a la entidad, independientemente de cuándo se reciba o pague efectivo.",Reconocimiento: afectación económica,true,2026-02-01 17:28:06.464796
137,2,postulados,Postulados Básicos NIF,intermedio,opcion_multiple,¿Qué establece el postulado de Dualidad Económica?,Todo activo tiene un pasivo igual,Los recursos provienen de fuentes propias y ajenas,La contabilidad es doble,Hay dos tipos de empresas,b,La DUALIDAD ECONÓMICA establece que los recursos de una entidad provienen de fuentes de financiamiento: propias (capital) y ajenas (pasivo). A = P + C.,Recursos = Fuentes propias + ajenas,true,2026-02-01 17:28:06.464796
138,2,postulados,Postulados Básicos NIF,avanzado,opcion_multiple,¿Qué implica el postulado de Consistencia?,Cambiar métodos contables frecuentemente,Aplicar el mismo tratamiento a operaciones similares a través del tiempo,Usar diferentes normas cada año,Depende del auditor,b,"La CONSISTENCIA requiere que operaciones similares reciban el mismo tratamiento contable a través del tiempo, permitiendo comparabilidad. Cambios deben justificarse y revelarse.",Tratamiento uniforme en el tiempo,true,2026-02-01 17:28:06.464796
139,2,postulados,Postulados Básicos NIF,basico,opcion_multiple,¿Qué es una Entidad Económica según las NIF?,Solo empresas grandes,Una unidad identificable con control centralizado que realiza actividades económicas,Cualquier persona física,Solo empresas públicas,b,"La ENTIDAD ECONÓMICA es una unidad identificable que realiza actividades económicas, con recursos controlados y estructura organizacional. Es el sujeto de la contabilidad.",Entidad = unidad económica identificable,true,2026-02-01 17:28:06.464796
140,2,caracteristicas,Características Cualitativas,basico,opcion_multiple,¿Cuáles son las características cualitativas primarias de la información financiera?,Costo y beneficio,Relevancia y Representación Fiel,Velocidad y cantidad,Formato y presentación,b,Las características PRIMARIAS son: RELEVANCIA (influye en decisiones) y REPRESENTACIÓN FIEL (refleja fielmente la realidad). Son indispensables.,Primarias: Relevancia + Representación Fiel,true,2026-02-01 17:28:06.464796
141,2,caracteristicas,Relevancia,intermedio,opcion_multiple,¿Qué hace que la información sea relevante?,Que sea detallada,Que influya en la toma de decisiones de los usuarios,Que sea antigua,Que incluya opiniones,b,"La información es RELEVANTE cuando puede influir en las decisiones económicas de los usuarios, ya sea confirmando o corrigiendo sus expectativas previas.",Influye en decisiones,true,2026-02-01 17:28:06.464796
142,2,caracteristicas,Representación Fiel,intermedio,opcion_multiple,¿Qué implica la Representación Fiel?,Información inventada,"Información completa, neutral y libre de error material",Solo información favorable,Información resumida,b,"La REPRESENTACIÓN FIEL requiere que la información sea: COMPLETA (incluye todo lo necesario), NEUTRAL (sin sesgo) y LIBRE DE ERROR material.",Completa + Neutral + Libre de error,true,2026-02-01 17:28:06.464796
143,2,caracteristicas,Características Secundarias,avanzado,opcion_multiple,¿Cuáles son características secundarias de la información financiera?,Relevancia y confiabilidad,"Comparabilidad, Verificabilidad, Oportunidad y Comprensibilidad",Solo la oportunidad,Ninguna de las anteriores,b,"Las características SECUNDARIAS mejoran la utilidad de la información: Comparabilidad (entre periodos/entidades), Verificabilidad (comprobable), Oportunidad (a tiempo), Comprensibilidad (entendible).","Comparabilidad, Verificabilidad, Oportunidad, Comprensibilidad",true,2026-02-01 17:28:06.464796
144,2,elementos,Definición de Activo,basico,opcion_multiple,¿Qué es un Activo según las NIF?,Solo el efectivo,Recurso controlado resultado de eventos pasados del que se esperan beneficios futuros,Cualquier cosa de valor,Solo propiedades,b,"Un ACTIVO es un recurso económico controlado por la entidad, resultado de eventos pasados, del que se esperan beneficios económicos futuros. Control, no necesariamente propiedad legal.",Recurso controlado + beneficios futuros,true,2026-02-01 17:28:06.464796
145,2,elementos,Definición de Pasivo,basico,opcion_multiple,¿Qué es un Pasivo según las NIF?,Dinero en el banco,Obligación presente resultado de eventos pasados que implica transferir recursos,Inversiones de la empresa,Capital de los socios,b,"Un PASIVO es una obligación presente de la entidad, surgida de eventos pasados, cuya liquidación se espera que resulte en salida de recursos con beneficios económicos.",Obligación presente + transferir recursos,true,2026-02-01 17:28:06.464796
146,2,elementos,Definición de Capital,intermedio,opcion_multiple,¿Qué es el Capital Contable?,Las deudas de la empresa,El valor residual de los activos después de deducir pasivos,Solo las acciones emitidas,El efectivo disponible,b,El CAPITAL CONTABLE es el valor residual de los activos después de deducir todos los pasivos. Representa la participación de los propietarios en la entidad. A - P = C.,Capital = Activos - Pasivos,true,2026-02-01 17:28:06.464796
147,4,iva,IVA Trasladado,basico,opcion_multiple,¿Qué es el IVA Trasladado?,El IVA que paga el contribuyente a sus proveedores,El IVA que el contribuyente cobra a sus clientes,El IVA que se paga al SAT,El IVA de importaciones,b,"El IVA TRASLADADO es el impuesto que el contribuyente cobra a sus clientes al vender bienes o prestar servicios. Es el IVA que ""traslada"" a sus compradores.",IVA cobrado a clientes,true,2026-02-01 17:28:06.464796
148,2,elementos,Definición de Ingresos,intermedio,opcion_multiple,¿Qué son los Ingresos según las NIF?,Solo las ventas,Incrementos en beneficios económicos que aumentan el capital (excepto aportaciones),Cualquier entrada de dinero,Las cuentas por cobrar,b,"Los INGRESOS son incrementos en los beneficios económicos durante el periodo que producen aumentos en el capital, distintos de aportaciones de los propietarios.",Incremento de beneficios → ↑Capital,true,2026-02-01 17:28:06.464796
149,2,elementos,Definición de Gastos,intermedio,opcion_multiple,¿Qué son los Gastos según las NIF?,Solo los salarios,Decrementos en beneficios económicos que disminuyen el capital (excepto distribuciones),Las compras de activos,Los pagos a proveedores,b,"Los GASTOS son decrementos en los beneficios económicos durante el periodo que producen disminuciones en el capital, distintos de distribuciones a los propietarios.",Decremento de beneficios → ↓Capital,true,2026-02-01 17:28:06.464796
150,2,juicio,Juicio Profesional,avanzado,opcion_multiple,¿Qué es el Juicio Profesional en contabilidad?,La opinión personal del contador,Selección de cursos de acción bajo incertidumbre usando conocimiento técnico y experiencia,Ignorar las normas cuando convenga,Hacer lo que pida el cliente,b,"El JUICIO PROFESIONAL es el empleo de conocimientos técnicos y experiencia necesarios para seleccionar cursos de acción bajo incertidumbre, dentro del marco normativo.",Conocimiento + Experiencia + Marco normativo,true,2026-02-01 17:28:06.464796
151,2,juicio,Aplicación del Juicio,avanzado,opcion_multiple,¿Cuándo se requiere mayor juicio profesional?,Cuando las normas son claras,Cuando existe incertidumbre o las normas permiten alternativas,Nunca se requiere,Solo en empresas grandes,b,"El juicio profesional es más necesario cuando: hay incertidumbre en la medición, las normas permiten alternativas de tratamiento, o no existe norma específica aplicable.",Mayor incertidumbre → Mayor juicio,true,2026-02-01 17:28:06.464796
152,2,marco,Organismos Normativos,basico,opcion_multiple,¿Qué significa CINIF?,Consejo Internacional de Normas,Consejo Mexicano de Normas de Información Financiera,Comité de Impuestos,Centro de Investigación Financiera,b,"CINIF es el Consejo Mexicano de Normas de Información Financiera, A.C., organismo emisor de las NIF en México.",CINIF: emisor de NIF en México,true,2026-02-01 17:28:06.464796
153,2,marco,Supletoriedad,intermedio,opcion_multiple,¿Qué es la supletoriedad en las NIF?,Aplicar cualquier norma,Aplicar normas alternas cuando no existe NIF específica,Ignorar las NIF,Crear normas propias,b,La SUPLETORIEDAD permite aplicar normas de otros marcos normativos (como IFRS) cuando no existe una NIF específica que regule una transacción o evento particular.,Usar normas alternas si no hay NIF,true,2026-02-01 17:28:06.464796
154,2,marco,INIF,basico,opcion_multiple,¿Qué es una INIF?,Una norma internacional,Una Interpretación a las Normas de Información Financiera,Un impuesto,Una institución financiera,b,"Las INIF (Interpretaciones a las NIF) aclaran o amplían temas establecidos en las NIF, o proporcionan guía sobre problemas de aplicación.",Interpretaciones que aclaran las NIF,true,2026-02-01 17:28:06.464796
155,2,valuacion,Bases de Valuación,intermedio,opcion_multiple,¿Qué es el costo histórico?,El costo futuro estimado,El monto de efectivo pagado o el valor razonable de la contraprestación al adquirir un activo,El costo de reemplazo,El valor de mercado actual,b,"El COSTO HISTÓRICO es el monto de efectivo o equivalentes pagado, o el valor razonable de la contraprestación entregada al momento de adquirir un activo.",Costo histórico: valor al momento de adquisición,true,2026-02-01 17:28:06.464796
156,2,valuacion,Valor Razonable,avanzado,opcion_multiple,¿Qué es el Valor Razonable?,El costo original,El precio que se recibiría por vender un activo en una transacción ordenada entre participantes del mercado,El valor contable,El costo de reemplazo,b,El VALOR RAZONABLE es el precio que se recibiría por vender un activo (o pagar un pasivo) en una transacción ordenada entre participantes del mercado en la fecha de medición.,Precio de salida en mercado ordenado,true,2026-02-01 17:28:06.464796
157,2,valuacion,Criterios de Reconocimiento,intermedio,opcion_multiple,¿Cuándo se reconoce inicialmente un activo?,Cuando el contador decide,Cuando es probable que fluyan beneficios futuros y su valor puede medirse confiablemente,Solo al final del año,Cuando se paga completamente,b,"Un activo se RECONOCE cuando: 1) es probable que fluyan beneficios económicos futuros a la entidad, y 2) su valor puede medirse confiablemente.",Beneficios probables + Medición confiable,true,2026-02-01 17:28:06.464796
158,2,presentacion,Presentación Razonable,basico,opcion_multiple,¿Qué es la Presentación Razonable?,Presentar solo lo favorable,Cumplimiento cabal de las NIF para reflejar fielmente la situación financiera,Simplificar la información,Ocultar información negativa,b,"La PRESENTACIÓN RAZONABLE implica el cumplimiento cabal de las NIF para que los estados financieros reflejen fielmente la situación, desempeño y flujos de efectivo de la entidad.",Cumplimiento NIF + Reflejo fiel,true,2026-02-01 17:28:06.464796
159,2,postulados,Asociación,avanzado,opcion_multiple,¿Qué es la Asociación de Costos y Gastos con Ingresos?,Registrar todo al mismo tiempo,Los costos y gastos deben identificarse con el ingreso que generan en el mismo periodo,Separar costos de gastos,Diferir todos los gastos,b,La ASOCIACIÓN (matching) requiere que los costos y gastos se reconozcan en el mismo periodo que los ingresos que ayudaron a generar. Correlación entre esfuerzos y logros.,Costos/Gastos ↔ Ingresos del periodo,true,2026-02-01 17:28:06.464796
160,2,caracteristicas,Comparabilidad,basico,opcion_multiple,¿Por qué es importante la Comparabilidad?,Para impresionar a los usuarios,Para que los usuarios puedan identificar similitudes y diferencias entre entidades y periodos,Solo es un requisito legal,No es importante,b,La COMPARABILIDAD permite a los usuarios identificar similitudes y diferencias: entre diferentes entidades (comparación horizontal) y entre periodos de la misma entidad (comparación temporal).,Identificar similitudes y diferencias,true,2026-02-01 17:28:06.464796
161,2,elementos,Utilidad Integral,avanzado,opcion_multiple,¿Qué distingue una Utilidad Integral de la Utilidad Neta tradicional?,Son lo mismo,La Utilidad Integral incluye partidas que no pasan por resultados pero afectan el capital,La Integral es menor,La Neta es más completa,b,"La UTILIDAD INTEGRAL incluye la utilidad neta MÁS otras partidas que afectan directamente el capital sin pasar por el estado de resultados (ORI), como ajustes por conversión cambiaria.",Utilidad Neta + ORI,true,2026-02-01 17:28:06.464796
162,2,valuacion,Deterioro de Activos,avanzado,opcion_multiple,¿Qué es el deterioro de un activo?,Su destrucción física,Cuando el valor en libros excede su valor recuperable,Su venta,Su depreciación normal,b,El DETERIORO ocurre cuando el valor en libros de un activo supera su valor recuperable (mayor entre valor de uso y valor razonable menos costos de venta). Debe reconocerse pérdida.,Deterioro: Valor libros > Valor recuperable,true,2026-02-01 17:28:06.464796
163,4,iva,Conceptos Básicos IVA,basico,opcion_multiple,¿Qué significa IVA?,Impuesto al Valor Adquirido,Impuesto al Valor Agregado,Impuesto Variable Anual,Impuesto sobre Ventas Acumuladas,b,"IVA significa Impuesto al Valor Agregado. Grava el valor que se agrega en cada etapa de producción y comercialización, evitando la acumulación de impuesto.",IVA = Impuesto al Valor Agregado,true,2026-02-01 17:28:06.464796
164,4,iva,IVA Acreditable,basico,opcion_multiple,¿Qué es el IVA Acreditable?,El IVA que se paga al SAT,El IVA pagado a proveedores que puede restarse del IVA trasladado,El IVA de exportaciones,El IVA exento,b,El IVA ACREDITABLE es el IVA que el contribuyente pagó a sus proveedores y que puede restar (acreditar) del IVA que cobró a sus clientes.,IVA pagado a proveedores,true,2026-02-01 17:28:06.464796
165,4,iva,Cálculo de IVA,intermedio,opcion_multiple,"Una empresa cobra $100,000 de IVA a clientes y paga $70,000 de IVA a proveedores. ¿Cuánto debe pagar al SAT?","$170,000","$70,000","$30,000","$100,000",c,"IVA a pagar = IVA Trasladado - IVA Acreditable = 100,000 - 70,000 = $30,000. La empresa solo paga la diferencia al SAT.",IVA a pagar = Trasladado - Acreditable,true,2026-02-01 17:28:06.464796
166,4,acreditamiento,Requisitos de Acreditamiento,intermedio,opcion_multiple,¿Qué requisitos debe cumplir el IVA para ser acreditable?,Solo tener factura,"Ser estrictamente indispensable, estar efectivamente pagado y corresponder a actividades gravadas",Solo que sea de este año,Ningún requisito especial,b,"Para ser acreditable, el IVA debe: 1) Corresponder a gastos estrictamente indispensables, 2) Estar efectivamente pagado, 3) Estar trasladado expresamente en comprobante, 4) Relacionarse con actividades gravadas.",Indispensable + Pagado + Comprobante + Gravado,true,2026-02-01 17:28:06.464796
167,4,acreditamiento,Proporción de Acreditamiento,avanzado,opcion_multiple,¿Cómo se calcula el IVA acreditable cuando se tienen actividades gravadas y exentas?,Se acredita todo,Se aplica proporción: (actividades gravadas / actividades totales) × IVA pagado,No se puede acreditar nada,Solo se acredita el 50%,b,"Cuando el contribuyente realiza actividades gravadas Y exentas, debe calcular la proporción de IVA acreditable: (Valor act. gravadas / Valor total actividades) × IVA pagado.",Proporción = Gravadas / Total,true,2026-02-01 17:28:06.464796
168,4,acreditamiento,Saldo a Favor,intermedio,opcion_multiple,¿Qué sucede si el IVA acreditable es mayor que el trasladado?,Se pierde el excedente,Se genera un saldo a favor que puede solicitarse en devolución o compensarse,Se paga de todas formas,Hay que corregir la contabilidad,b,"Cuando IVA Acreditable > IVA Trasladado, se genera un SALDO A FAVOR. Este puede solicitarse en devolución o compensarse contra otros impuestos federales.",Acreditable > Trasladado = Saldo a favor,true,2026-02-01 17:28:06.464796
